,day,hour,zone,host,IP,request,status,ret_size,browser
2227,23/Feb/2014,04:00:01,+01,www.akumenius.com,162.243.192.191,GET /destinos-ajax2/hoteles-en-ALBANIA_AL HTTP/1.1,200,68108,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2228,23/Feb/2014,04:00:03,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-huesca-807.html HTTP/1.1,200,9375,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2229,23/Feb/2014,04:00:05,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Fetcham_REINO%20UNIDO-con-3-estrellas HTTP/1.1,200,8814,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2230,23/Feb/2014,04:00:05,+01,www.akumenius.com,162.243.192.191,GET /escapadas/parques-tematicos-491.html HTTP/1.1,200,13996,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2231,23/Feb/2014,04:00:10,+01,www.akumenius.com,162.243.192.191,GET /escapadas/hotel-spa-almeria-433.html HTTP/1.1,200,10893,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2232,23/Feb/2014,04:00:10,+01,www.akumenius.com,66.249.76.216,GET /escapadas/parques-tematicos-teruel-191.html HTTP/1.1,200,9486,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2233,23/Feb/2014,04:00:11,+01,www.akumenius.com,66.249.76.216,GET /destinosEstrelles/hoteles-en-Eun%C3%A1polis_BRASIL-con-3-estrellas HTTP/1.1,200,8806,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2234,23/Feb/2014,04:00:11,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Vila%20Verde_PORTUGAL-con-2-estrellas HTTP/1.1,200,8812,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2235,23/Feb/2014,04:00:12,+01,www.akumenius.com,180.76.6.153,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Kolding_DINAMARCA-con-Gimnasio HTTP/1.1,200,7921,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2236,23/Feb/2014,04:00:15,+01,www.akumenius.com,66.249.76.216,GET /escapadas/san-valentin-madrid-736.html HTTP/1.1,200,9335,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2237,23/Feb/2014,04:00:16,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-zamora-272.html HTTP/1.1,200,10720,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2238,23/Feb/2014,04:00:17,+01,www.akumenius.com,66.249.76.216,GET /escapadas/hotel-spa-navarra-153.html HTTP/1.1,200,9260,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2239,23/Feb/2014,04:00:18,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Gy%C3%B6r_HUNGR%C3%8DA-con-1-estrella HTTP/1.1,200,8812,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2240,23/Feb/2014,04:00:20,+01,www.akumenius.com,66.249.76.216,GET /escapadas/hotel-spa-sevilla-23.html HTTP/1.1,200,10437,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2241,23/Feb/2014,04:00:22,+01,www.akumenius.com,66.249.76.216,GET /escapadas/san-valentin-baleares-1041.html HTTP/1.1,200,9368,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2242,23/Feb/2014,04:00:21,+01,www.akumenius.com,162.243.192.191,GET /escapadas/enologicas-girona-135.html HTTP/1.1,200,11043,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2243,23/Feb/2014,04:00:25,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Flamingos_M%C3%89XICO-con-2-estrellas HTTP/1.1,200,8812,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2244,23/Feb/2014,04:00:27,+01,www.akumenius.com,66.249.76.216,GET /secure-payment HTTP/1.1,200,3803,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2245,23/Feb/2014,04:00:26,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-murcia-669.html HTTP/1.1,200,10563,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2246,23/Feb/2014,04:00:29,+01,www.akumenius.com,66.249.76.216,GET /escapadas/romanticas-huelva-422.html HTTP/1.1,200,10871,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2247,23/Feb/2014,04:00:30,+01,www.akumenius.com,180.76.6.151,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Chiapas_MEXICO-con-Servicio-de-transporte-al-aeropuerto HTTP/1.1,200,8285,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2248,23/Feb/2014,04:00:31,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-huesca-162.html HTTP/1.1,200,11368,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2249,23/Feb/2014,04:00:32,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-cuenca-772.html HTTP/1.1,200,9273,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2250,23/Feb/2014,04:00:33,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Manta%20Rota_PORTUGAL-con-3-estrellas HTTP/1.1,200,8831,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2251,23/Feb/2014,04:00:36,+01,www.akumenius.com,162.243.192.191,GET /escapadas/familiares-murcia-668.html HTTP/1.1,200,11652,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2252,23/Feb/2014,04:00:42,+01,www.akumenius.com,66.249.76.216,GET /escapadas/familiares-castellon-88.html HTTP/1.1,200,12574,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2253,23/Feb/2014,04:00:43,+01,www.akumenius.com,66.249.76.216,GET /escapadas/hotel-spa-caceres-43.html HTTP/1.1,200,9288,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2254,23/Feb/2014,04:00:44,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-lerida-239.html HTTP/1.1,200,10514,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2255,23/Feb/2014,04:00:45,+01,www.akumenius.com,66.249.76.216,GET /escapadas/gastronomicas-galicia-686.html HTTP/1.1,200,9410,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2256,23/Feb/2014,04:00:46,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Hope_ESTADOS%20UNIDOS-con-3-estrellas HTTP/1.1,200,8829,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2257,23/Feb/2014,04:00:46,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-soria-922.html HTTP/1.1,200,9248,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2258,23/Feb/2014,04:00:46,+01,www.akumenius.com,162.243.192.191,GET /escapadas/hotel-spa-granada-123.html HTTP/1.1,200,13264,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2259,23/Feb/2014,04:00:47,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-madrid-732.html HTTP/1.1,200,9341,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2260,23/Feb/2014,04:00:50,+01,www.akumenius.com,162.243.192.191,GET /escapadas/enologicas-toledo-225.html HTTP/1.1,200,10511,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2261,23/Feb/2014,04:00:51,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Finsterwalde_ALEMANIA-con-4-estrellas HTTP/1.1,200,8815,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2262,23/Feb/2014,04:00:51,+01,www.akumenius.com,66.249.76.216,GET /escapadas/parques-tematicos-tarragona-241.html HTTP/1.1,200,9496,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2263,23/Feb/2014,04:00:51,+01,www.akumenius.com,66.249.76.216,GET /escapadas/nieve-huesca-810.html HTTP/1.1,200,10553,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2264,23/Feb/2014,04:00:52,+01,www.akumenius.com,180.76.5.175,GET /destinos-baratos/hoteles-en-FishkillNYESTADOS-UNIDOS_ HTTP/1.1,200,7653,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2265,23/Feb/2014,04:00:52,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hotel-Sokhamon-en-Dakar-125765b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2266,23/Feb/2014,04:00:53,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-cadiz-832.html HTTP/1.1,200,9358,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2267,23/Feb/2014,04:00:53,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Osvaldo%20Cruz_BRASIL-con-4-estrellas HTTP/1.1,200,8814,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2268,23/Feb/2014,04:00:55,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/ofertas-hoteles-puente-andalucia.html HTTP/1.1,200,6332,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2269,23/Feb/2014,04:00:56,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-murcia-269.html HTTP/1.1,200,10495,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2270,23/Feb/2014,04:00:57,+01,www.akumenius.com,66.249.76.216,GET /escapadas/parques-tematicos-andorra-321.html HTTP/1.1,200,9259,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2271,23/Feb/2014,04:01:00,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-madrid-562.html HTTP/1.1,200,12235,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2272,23/Feb/2014,04:01:00,+01,www.akumenius.com,157.55.32.183,GET /escapadas/hotel-spa-493/1.html HTTP/1.1,200,15434,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
2273,23/Feb/2014,04:01:01,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/hoteles-en-Salou_ESPA%C3%91A HTTP/1.1,200,37722,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2274,23/Feb/2014,04:01:01,+01,www.akumenius.com,157.55.32.183,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Salou_ESPA%C3%91A-con-Disponibilidad-de-cobertura-para-tel%C3%A9fonos-m%C3%B3viles HTTP/1.1,200,7237,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
2275,23/Feb/2014,04:01:01,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-San%20Floriano_ITALIA-con-3-estrellas HTTP/1.1,200,8812,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2276,23/Feb/2014,04:01:04,+01,www.akumenius.com,66.249.76.216,GET /escapadas/navidad-fin-de-ano-jaen-932.html HTTP/1.1,200,9299,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2277,23/Feb/2014,04:01:04,+01,www.akumenius.com,157.55.32.183,GET /destinosEstrelles/hoteles-en-Abruzzo_ITALIA-con-3-estrellas HTTP/1.1,200,14398,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
2278,23/Feb/2014,04:01:02,+01,www.akumenius.com,5.10.83.22,GET /hoteles-baratos/ofertas-hotel-Da-Vinci-en-Salou-1342b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
2279,23/Feb/2014,04:01:04,+01,www.akumenius.com,157.55.32.183,GET /destinos-baratos/destinosEstrelles/hoteles-en-Basse%20Pointe_MARTINICA%20%5BANTILLAS%20FRANCESAS%5D-con-3-estrellas HTTP/1.1,200,8836,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
2280,23/Feb/2014,04:01:04,+01,www.akumenius.com,66.249.76.216,GET /hoteles-baratos/casas-apartamentos.html HTTP/1.1,200,2516,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2281,23/Feb/2014,04:01:05,+01,www.akumenius.com,157.55.32.183,GET /destinosCaracteristicas/hoteles-baratos-en-Zamora_ESPA%C3%91A-con-Pensi%C3%B3n-completa HTTP/1.1,200,15851,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
2282,23/Feb/2014,04:01:07,+01,www.akumenius.com,66.249.76.216,GET /login-register-home HTTP/1.1,200,2820,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2283,23/Feb/2014,04:01:05,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-teruel-199.html HTTP/1.1,200,10522,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2284,23/Feb/2014,04:01:09,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Havre_ESTADOS%20UNIDOS-con-1-estrella HTTP/1.1,200,8822,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2285,23/Feb/2014,04:01:09,+01,www.akumenius.com,66.249.76.216,GET /legal-notice HTTP/1.1,200,4150,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2286,23/Feb/2014,04:01:10,+01,www.akumenius.com,162.243.192.191,GET /escapadas/castilla-la-mancha-716.html HTTP/1.1,200,14184,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2287,23/Feb/2014,04:01:12,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Java_INDONESIA-con-Tiendas HTTP/1.1,200,12871,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2288,23/Feb/2014,04:01:14,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Ferrara_ITALIA-con-Cena-a-la-carta HTTP/1.1,200,9040,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2289,23/Feb/2014,04:01:15,+01,www.akumenius.com,162.243.192.191,GET /escapadas/mallorca-escapadas-529.html HTTP/1.1,200,11345,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2290,23/Feb/2014,04:01:16,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Almu%C3%B1ecar_ESPA%C3%91A-con-Televisi%C3%B3n-de-pago HTTP/1.1,200,8238,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2291,23/Feb/2014,04:01:18,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Khon%20Kaen_TAILANDIA-con-3-estrellas HTTP/1.1,200,8848,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2292,23/Feb/2014,04:01:19,+01,www.akumenius.com,66.249.76.216,GET /destinosEstrelles/hoteles-en-Thetford_REINO%20UNIDO-con-4-estrellas HTTP/1.1,200,8826,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2293,23/Feb/2014,04:01:19,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Almu%C3%B1ecar_ESPA%C3%91A-con-Salas-de-reuni%C3%B3n HTTP/1.1,200,8778,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2294,23/Feb/2014,04:01:20,+01,www.akumenius.com,162.243.192.191,GET /escapadas/aventura-escapadas-374.html HTTP/1.1,200,10918,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2295,23/Feb/2014,04:01:24,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Freiburg_ALEMANIA-con-Almuerzo-de-men%C3%BA-a-elegir HTTP/1.1,200,7219,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2296,23/Feb/2014,04:01:24,+01,www.akumenius.com,180.76.5.188,GET /destinosEstrelles/hoteles-en-EastonPAESTADOS%20UNIDOS_-con-3-estrellas HTTP/1.1,200,8793,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2297,23/Feb/2014,04:01:24,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Vieques_PUERTO%20RICO-con-5-estrellas HTTP/1.1,200,10585,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2298,23/Feb/2014,04:01:25,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-badajoz-382.html HTTP/1.1,200,10449,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2299,23/Feb/2014,04:01:25,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-St-Moritz_SUIZA-con-Animaci%C3%B3n-infantil HTTP/1.1,200,8764,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2300,23/Feb/2014,04:01:30,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Erfurt_ALEMANIA-con-Almuerzo-de-men%C3%BA-a-elegir HTTP/1.1,200,7233,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2301,23/Feb/2014,04:01:30,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Guadalajara_ESPA%C3%91A-con-Piscina-al-aire-libre HTTP/1.1,200,8858,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2302,23/Feb/2014,04:01:31,+01,www.akumenius.com,5.10.83.46,GET /destinosEstrelles/hoteles-en-%20%20%20%20%20(Generica)_GROENLANDIA%20[DINAMARCA]-con-1-estrella HTTP/1.1,200,8814,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
2303,23/Feb/2014,04:01:30,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-COSTA-DE-CILENTO_ITALIA-con-B%C3%A1scula HTTP/1.1,200,8235,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2304,23/Feb/2014,04:01:31,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-granada-129.html HTTP/1.1,200,10485,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2305,23/Feb/2014,04:01:32,+01,www.akumenius.com,180.76.5.187,GET /destinosEstrelles/hoteles-en-Alpes%20SuizosSUIZA_-con-4-estrellas HTTP/1.1,200,8788,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2306,23/Feb/2014,04:01:34,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Wall_ESTADOS%20UNIDOS-con-4-estrellas HTTP/1.1,200,8832,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2307,23/Feb/2014,04:01:34,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Freiburg_ALEMANIA-con-Sala-de-TV HTTP/1.1,200,8872,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2308,23/Feb/2014,04:01:35,+01,www.akumenius.com,66.249.76.216,GET /destinosCaracteristicas/hoteles-baratos-en-Dongguan_CHINA-con-Cafeter%C3%ADa HTTP/1.1,200,13579,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2309,23/Feb/2014,04:01:35,+01,www.akumenius.com,162.243.192.191,GET /escapadas/culturales-vizcaya-459.html HTTP/1.1,200,10842,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2310,23/Feb/2014,04:01:36,+01,www.akumenius.com,180.76.5.22,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Bregenz_AUSTRIA-con-Servicio-de-fax HTTP/1.1,200,8167,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2311,23/Feb/2014,04:01:39,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Zurich_SUIZA-con-Sistema-antiincendios HTTP/1.1,200,11084,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2312,23/Feb/2014,04:01:39,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-La%20Bouillie_FRANCIA-con-5-estrellas HTTP/1.1,200,8815,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2313,23/Feb/2014,04:01:37,+01,www.akumenius.com,46.161.41.24,GET /escapadas/escapada-especial-san-valentin-en-el-campello-hotel-jorge-i-3032814e96b52692e26cf5ac934424b2.html HTTP/1.1,200,3100,Mozilla/4.0 (compatible; MSIE 6.0; MSIE 5.5; Windows 95) Opera 7.03 [de]
2314,23/Feb/2014,04:01:40,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Zurich_SUIZA-con-Sistema-detector-de-humo HTTP/1.1,200,11091,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2315,23/Feb/2014,04:01:42,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Zurich_SUIZA-con-Ventilador-de-techo HTTP/1.1,200,8473,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2316,23/Feb/2014,04:01:40,+01,www.akumenius.com,162.243.192.191,GET /escapadas/san-valentin-avila-821.html HTTP/1.1,200,10142,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2317,23/Feb/2014,04:01:43,+01,www.akumenius.com,180.76.5.23,GET /destinosEstrelles/hoteles-en-Isle%20of%20WightREINO%20UNIDO_-con-3-estrellas HTTP/1.1,200,8796,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2318,23/Feb/2014,04:01:44,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Giovinazzo_ITALIA-con-Cambio-de-ropa HTTP/1.1,200,8204,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2319,23/Feb/2014,04:01:46,+01,www.akumenius.com,180.76.5.176,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Edmonton_CANADA-con-Servicio-de-ni%C3%B1era HTTP/1.1,200,8257,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
2320,23/Feb/2014,04:01:46,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinosEstrelles/hoteles-en-Donnacona_CANAD%C3%81-con-5-estrellas HTTP/1.1,200,8813,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2321,23/Feb/2014,04:01:46,+01,www.akumenius.com,162.243.192.191,GET /destinos-ajax2/hoteles-en-ALEMANIA_DE HTTP/1.1,200,52109,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2322,23/Feb/2014,04:01:47,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Eschborn_ALEMANIA-con-Radio HTTP/1.1,200,7928,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2323,23/Feb/2014,04:01:49,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Gouvieux_FRANCIA-con-Habitaciones-climatizadas HTTP/1.1,200,8192,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2324,23/Feb/2014,04:01:50,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-navarra-152.html HTTP/1.1,200,11260,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2325,23/Feb/2014,04:01:52,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Oskarshamn_SUECIA-con-Parking-exterior HTTP/1.1,200,8181,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2326,23/Feb/2014,04:01:53,+01,www.akumenius.com,5.10.83.46,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Almu%C3%B1ecar_ESPA%C3%91A-con-Piscina-cubierta HTTP/1.1,200,11407,Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)
2327,23/Feb/2014,04:01:54,+01,www.akumenius.com,66.249.76.216,GET /destinos-caracteristicas/hoteles-baratos-en-Masvingo_ZIMBABWE-con-Restaurante HTTP/1.1,200,8139,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
2328,23/Feb/2014,04:01:55,+01,www.akumenius.com,162.243.192.191,GET /escapadas/romanticas-segovia-332.html HTTP/1.1,200,10364,Mozilla/5.0 (compatible; spbot/4.0.7; +http://OpenLinkProfiler.org/bot )
2329,23/Feb/2014,04:02:01,+01,www.akumenius.com,66.249.76.216,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Pe%C3%B1iscola_ESPA%C3%91A-con-Animaci%C3%B3n HTTP/1.1,200,8763,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2330,23/Feb/2014,04:02:01,+01,www.akumenius.com,180.76.5.18,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-The-4you-Hostel-&-Hotel-Munich-en-Neue%20Messe-214833b-destinos.html HTTP/1.1,404,3100,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)
